0
1000
2000
3000
4000
3250
2500
2500
2500
2500
2500
2500
2500
2500
2500
2000
2000
2000
2000
2000
2000
2000
2000
1750
1500
1250
1000
1000
1000
1000
750
500
500
500
500
500
500
500
500
500
0
-250
-500
-250
0
-1000
-750
-500
-500
-2000
-3000
-2000
-2000
-2000
-2000
-2000
-1000
-1250
-1250
-1250
-1000
-1100
-1100
0
1000
2000
1500
1500
1500
1500
1500
1500
750
800
100
100
100
100
100
100
800
1700
1500
1500
1500
1500
1250
1250
1250
1250
1250
1250
1250
1250
1250
0
-1000
-800
-600
-400
-2000
-1200
-1200
-1200
-1200
-1200
-1200
-1200
-1200
-1200
-300
-500
-500
-500
-250
0
0
0
0
0
